MatchID,Map,Team Name,POI Drop,Banned Legends,Legend Composition,Ban Violation,Kill Points,Placement Points,Total Points,Match Start Time
15596,Storm Point,CIMJ MX,Pylon,None,"alter, caustic, gibraltar",None,5,2,7,"September 02, 2025"
15596,Storm Point,MALD BAITERS,Cascade Falls,None,"alter, caustic",None,3,2,5,"September 02, 2025"
15596,Storm Point,FREAKAZOIDS,Command Center,None,"bangalore, caustic, valkyrie",None,2,2,4,"September 02, 2025"
15596,Storm Point,GALAXY GAMING,Cliffside,None,"alter, caustic, sparrow",None,3,1,4,"September 02, 2025"
15596,Storm Point,GAINS,Devastated Coast,None,"alter, caustic, loba",None,1,1,2,"September 02, 2025"
15596,Storm Point,MFI,Mountain Lift,None,"alter, caustic, sparrow",None,1,1,2,"September 02, 2025"
15596,Storm Point,PHANTOM,Ceto Station,None,"alter, bangalore, sparrow",None,2,0,2,"September 02, 2025"
15596,Storm Point,CIMJ2,Trident,None,"ash, caustic, crypto",None,0,1,1,"September 02, 2025"
15596,Storm Point,BKR,Downed Beast,None,"bangalore, caustic, sparrow",None,0,1,1,"September 02, 2025"
15596,Storm Point,STORMTROOPERS,Wall,None,"alter, caustic, gibraltar",None,1,0,1,"September 02, 2025"
15596,Storm Point,MT GIRTHMORE,Echo Station,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,Storm Point,KRYPTIC,Coastal Camp,None,"ash, bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,Storm Point,FRANGO,Bean,None,"alter, bangalore, caustic",None,14,7,21,"September 02, 2025"
15596,Storm Point,BKR,Checkpoint,None,"bangalore, caustic, sparrow",None,11,9,20,"September 02, 2025"
15596,Storm Point,CIMJ,Lightning Rod,None,"alter, bangalore, caustic",None,6,12,18,"September 02, 2025"
15596,Storm Point,FIRST-CLASS,Launch Pad,None,"alter, ash, newcastle",None,10,5,15,"September 02, 2025"
15596,Storm Point,STORMTROOPERS,Echo Station,None,"alter, caustic, gibraltar",None,6,4,10,"September 02, 2025"
15596,Storm Point,STR8 FLUSH'N,Wall,None,"alter, caustic, gibraltar",None,3,3,6,"September 02, 2025"
15596,Storm Point,GALAXY GAMING,Pylon,None,"alter, caustic, sparrow",None,5,1,6,"September 02, 2025"
15596,Storm Point,CIMJ MX,Mountain Lift,None,"alter, caustic, gibraltar",None,2,2,4,"September 02, 2025"
15596,Storm Point,MT GIRTHMORE,Cliffside,None,"alter, bangalore, caustic",None,0,3,3,"September 02, 2025"
15596,Storm Point,CIMJ2,North Pad,None,"alter, caustic, crypto",None,0,2,2,"September 02, 2025"
15596,Storm Point,COLMEX,Command Center,None,"alter, bangalore, caustic",None,0,2,2,"September 02, 2025"
15596,Storm Point,GAINS,Stormcatcher,None,"alter, caustic, gibraltar",None,1,1,2,"September 02, 2025"
15596,Storm Point,PHANTOM,Trident,None,"alter, bangalore, sparrow",None,0,1,1,"September 02, 2025"
15596,Storm Point,MFI,Downed Beast,None,"alter, caustic, sparrow",None,0,1,1,"September 02, 2025"
15596,Storm Point,EXILERGN,Cascade Falls,None,"alter, ash, caustic",None,0,1,1,"September 02, 2025"
15596,Storm Point,FREAKAZOIDS,Coastal Camp,None,"bangalore, caustic, valkyrie",None,1,0,1,"September 02, 2025"
15596,Storm Point,MALD BAITERS,Ceto Station,None,"alter, caustic, wraith",None,0,0,0,"September 02, 2025"
15596,Storm Point,ASIANBANGER,Barometer,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,Storm Point,KRYPTIC,Cenote Cave,None,"ash, bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,Storm Point,CIMJ,Cliffside,None,"alter, bangalore, caustic",None,12,12,24,"September 02, 2025"
15596,Storm Point,BKR,Mill,None,"bangalore, caustic, sparrow",None,12,9,21,"September 02, 2025"
15596,Storm Point,STR8 FLUSH'N,Cenote Cave,None,"alter, caustic, gibraltar",None,3,7,10,"September 02, 2025"
15596,Storm Point,FREAKAZOIDS,Command Center,None,"bangalore, caustic, sparrow",None,4,3,7,"September 02, 2025"
15596,Storm Point,GALAXY GAMING,Downed Beast,None,"alter, caustic, sparrow",None,5,2,7,"September 02, 2025"
15596,Storm Point,CIMJ MX,Devastated Coast,None,"alter, caustic, gibraltar",None,2,4,6,"September 02, 2025"
15596,Storm Point,EXILERGN,Echo Station,None,"alter, ash, caustic",None,0,5,5,"September 02, 2025"
15596,Storm Point,PHANTOM,Checkpoint,None,"alter, bangalore, sparrow",None,4,1,5,"September 02, 2025"
15596,Storm Point,CIMJ2,Zeus Station,None,"alter, caustic, crypto",None,2,2,4,"September 02, 2025"
15596,Storm Point,FRANGO,Wall,None,"alter, bangalore, caustic",None,3,1,4,"September 02, 2025"
15596,Storm Point,MFI,Pylon,None,"bangalore, caustic, sparrow",None,0,3,3,"September 02, 2025"
15596,Storm Point,GAINS,North Pad,None,"caustic, gibraltar",None,0,2,2,"September 02, 2025"
15596,Storm Point,MALD BAITERS,Lightning Rod,None,"alter, caustic, wraith",None,1,1,2,"September 02, 2025"
15596,Storm Point,KRYPTIC,Launch Pad,None,"ash, bangalore, caustic",None,1,1,2,"September 02, 2025"
15596,Storm Point,STORMTROOPERS,Ceto Station,None,"alter, caustic, gibraltar",None,2,0,2,"September 02, 2025"
15596,Storm Point,COLMEX,Trident,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15596,Storm Point,MT GIRTHMORE,Mountain Lift,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15596,Storm Point,ASIANBANGER,Coastal Camp,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,Storm Point,FIRST-CLASS,Jurassic,None,"alter, ash, newcastle",None,0,0,0,"September 02, 2025"
15596,E-District,MT GIRTHMORE,Canal Plaza,None,"alter, ash, caustic",None,9,12,21,"September 02, 2025"
15596,E-District,FREAKAZOIDS,Vibe Isle,None,"bangalore, caustic, sparrow",None,5,9,14,"September 02, 2025"
15596,E-District,FRANGO,Heights,None,"alter, bangalore, caustic",None,6,5,11,"September 02, 2025"
15596,E-District,FIRST-CLASS,Boardwalk,None,"alter, bangalore, caustic",None,2,7,9,"September 02, 2025"
15596,E-District,CIMJ MX,Humbert Labs,None,"alter, caustic, gibraltar",None,7,2,9,"September 02, 2025"
15596,E-District,KRYPTIC,Viaduct,None,"ash, bangalore, caustic",None,3,4,7,"September 02, 2025"
15596,E-District,GAINS,Settlement,None,"alter, caustic, gibraltar",None,4,3,7,"September 02, 2025"
15596,E-District,CIMJ2,Blossom Drive,None,"alter, caustic, crypto",None,5,2,7,"September 02, 2025"
15596,E-District,MFI,Shipyard Arcade,None,"alter, caustic, sparrow",None,2,3,5,"September 02, 2025"
15596,E-District,MALD BAITERS,City Hall,None,"alter, caustic",None,3,2,5,"September 02, 2025"
15596,E-District,CIMJ,Draft Point,None,"alter, bangalore, caustic",None,4,1,5,"September 02, 2025"
15596,E-District,GALAXY GAMING,Neon Square,None,"alter, caustic, sparrow",None,3,1,4,"September 02, 2025"
15596,E-District,PHANTOM,Galleria,None,"alter, bangalore, sparrow",None,2,1,3,"September 02, 2025"
15596,E-District,STR8 FLUSH'N,Lotus,None,"alter, caustic, gibraltar",None,2,1,3,"September 02, 2025"
15596,E-District,BKR,Resort,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15596,E-District,COLMEX,Old Town,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15596,E-District,STORMTROOPERS,Stadium,None,"alter, caustic, gibraltar",None,0,0,0,"September 02, 2025"
15596,E-District,EXILERGN,Street Market,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15596,E-District,ASIANBANGER,Electro Dam,None,"bangalore, caustic",None,0,0,0,"September 02, 2025"
15596,E-District,FREAKAZOIDS,Shipyard Arcade,None,"bangalore, caustic, sparrow",None,8,12,20,"September 02, 2025"
15596,E-District,MALD BAITERS,Blossom Drive,None,"caustic, crypto, newcastle",None,8,7,15,"September 02, 2025"
15596,E-District,ASIANBANGER,Viaduct,None,"alter, bangalore, caustic",None,7,5,12,"September 02, 2025"
15596,E-District,CIMJ2,Galleria,None,"alter, caustic, crypto",None,2,9,11,"September 02, 2025"
15596,E-District,FRANGO,Canal Plaza,None,"alter, bangalore, caustic",None,7,3,10,"September 02, 2025"
15596,E-District,STR8 FLUSH'N,Street Market,None,"alter, caustic, gibraltar",None,5,4,9,"September 02, 2025"
15596,E-District,STORMTROOPERS,Energy Bank,None,"ash, fuse, sparrow",None,4,2,6,"September 02, 2025"
15596,E-District,MFI,Resort,None,"alter, ballistic, sparrow",None,5,1,6,"September 02, 2025"
15596,E-District,GAINS,Neon Square,None,"alter, caustic, gibraltar",None,3,2,5,"September 02, 2025"
15596,E-District,EXILERGN,Stadium,None,"alter, ash, caustic",None,3,1,4,"September 02, 2025"
15596,E-District,BKR,Lotus,None,"alter, bangalore, caustic",None,4,0,4,"September 02, 2025"
15596,E-District,PHANTOM,Old Town,None,"alter, bangalore, sparrow",None,0,3,3,"September 02, 2025"
15596,E-District,CIMJ,Draft Point,None,"alter, bangalore, caustic",None,1,2,3,"September 02, 2025"
15596,E-District,COLMEX,Electro Dam,None,"alter, bangalore, caustic",None,2,1,3,"September 02, 2025"
15596,E-District,MT GIRTHMORE,Settlement,None,"alter, ash, caustic",None,1,1,2,"September 02, 2025"
15596,E-District,KRYPTIC,Vibe Isle,None,"ash, bangalore, caustic",None,1,1,2,"September 02, 2025"
15596,E-District,FIRST-CLASS,Humbert Labs,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15596,E-District,CIMJ MX,Heights,None,"alter, caustic, gibraltar",None,1,0,1,"September 02, 2025"
15596,E-District,GALAXY GAMING,City Hall,None,"alter, caustic, sparrow",None,1,0,1,"September 02, 2025"
15596,E-District,CIMJ,Electro Dam,None,"alter, bangalore, caustic",None,12,12,24,"September 02, 2025"
15596,E-District,FRANGO,Heights,None,"alter, bangalore, caustic",None,8,9,17,"September 02, 2025"
15596,E-District,ASIANBANGER,Old Town,None,"alter, bangalore, caustic",None,9,7,16,"September 02, 2025"
15596,E-District,MALD BAITERS,Blossom Drive,None,"alter, caustic, crypto",None,11,2,13,"September 02, 2025"
15596,E-District,BKR,Viaduct,None,"alter, bangalore, caustic",None,5,3,8,"September 02, 2025"
15596,E-District,FREAKAZOIDS,Settlement,None,"bangalore, caustic, sparrow",None,2,5,7,"September 02, 2025"
15596,E-District,MT GIRTHMORE,City Hall,None,"alter, ash, caustic",None,4,3,7,"September 02, 2025"
15596,E-District,PHANTOM,Draft Point,None,"alter, bangalore, sparrow",None,4,2,6,"September 02, 2025"
15596,E-District,MFI,Vibe Isle,None,"alter, caustic, sparrow",None,0,4,4,"September 02, 2025"
15596,E-District,EXILERGN,Lotus,None,"alter, ash, caustic",None,2,2,4,"September 02, 2025"
15596,E-District,GALAXY GAMING,Boardwalk,None,"alter, caustic, sparrow",None,1,1,2,"September 02, 2025"
15596,E-District,FIRST-CLASS,Shipyard Arcade,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15596,E-District,STORMTROOPERS,Galleria,None,"ash, fuse, sparrow",None,0,1,1,"September 02, 2025"
15596,E-District,CIMJ2,Street Market,None,"alter, caustic, crypto",None,0,1,1,"September 02, 2025"
15596,E-District,GAINS,Energy Bank,None,"alter, caustic",None,0,1,1,"September 02, 2025"
15596,E-District,CIMJ MX,Canal Plaza,None,"alter, caustic, gibraltar",None,0,0,0,"September 02, 2025"
15596,E-District,STR8 FLUSH'N,Stadium,None,"alter, caustic, gibraltar",None,0,0,0,"September 02, 2025"
15596,E-District,COLMEX,Neon Square,None,"alter, bangalore",None,0,0,0,"September 02, 2025"
15596,E-District,KRYPTIC,Humbert Labs,None,"ash, bangalore, caustic",None,0,0,0,"September 02, 2025"
15591,E-District,STORMTROOPERS,City Hall,None,"alter, caustic, gibraltar",None,13,12,25,"September 02, 2025"
15591,E-District,REDEMPTION,Blossom Drive,None,"alter, bangalore, caustic",None,11,9,20,"September 02, 2025"
15591,E-District,ROCKHARDRHINOS,Neon Square,None,"alter, bangalore, caustic",None,6,7,13,"September 02, 2025"
15591,E-District,LURKERS,Energy Bank,None,"alter, caustic, crypto",None,3,5,8,"September 02, 2025"
15591,E-District,DAYSTAR,Resort,None,"alter, caustic, gibraltar",None,4,4,8,"September 02, 2025"
15591,E-District,CIMJ,Stadium,None,"alter, bangalore, caustic",None,3,3,6,"September 02, 2025"
15591,E-District,FRANGO,Street Market,None,"alter, ash, crypto",None,3,3,6,"September 02, 2025"
15591,E-District,TEAMNAMETBD,Viaduct,None,"alter, bangalore, caustic",None,3,2,5,"September 02, 2025"
15591,E-District,CIMJ2,Humbert Labs,None,"caustic, crypto, wraith",None,3,1,4,"September 02, 2025"
15591,E-District,STRAIT JEEKED,Electro Dam,None,"alter, ash, sparrow",None,3,1,4,"September 02, 2025"
15591,E-District,TRIAL,Vibe Isle,None,"ash, caustic, newcastle",None,3,1,4,"September 02, 2025"
15591,E-District,KSO,Heights,None,"alter, caustic, crypto",None,1,2,3,"September 02, 2025"
15591,E-District,SPECTER,Boardwalk,None,"alter, bangalore, caustic",None,1,2,3,"September 02, 2025"
15591,E-District,JUST MET,Canal Plaza,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15591,E-District,HAKIKIMORI,Galleria,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15591,E-District,CONSCIOUS,Old Town,None,"ash, caustic, crypto",None,1,0,1,"September 02, 2025"
15591,E-District,SSB,Lotus,None,"alter, caustic, sparrow",None,1,0,1,"September 02, 2025"
15591,E-District,JHJ,Draft Point,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15591,E-District,RUNNING LATE,Shipyard Arcade,None,"alter, caustic, wraith",None,0,0,0,"September 02, 2025"
15591,E-District,TWERKAHOLICS,Settlement,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15591,E-District,CIMJ,Draft Point,None,"alter, bangalore, caustic",None,12,12,24,"September 02, 2025"
15591,E-District,CONSCIOUS,Viaduct,None,"ash, caustic, crypto",None,5,9,14,"September 02, 2025"
15591,E-District,STORMTROOPERS,Neon Square,None,"alter, caustic, gibraltar",None,5,7,12,"September 02, 2025"
15591,E-District,HAKIKIMORI,Shipyard Arcade,None,"alter, caustic, gibraltar",None,7,5,12,"September 02, 2025"
15591,E-District,TRIAL,Vibe Isle,None,"ash, caustic, newcastle",None,7,3,10,"September 02, 2025"
15591,E-District,KSO,Energy Bank,None,"alter, caustic, crypto",None,4,4,8,"September 02, 2025"
15591,E-District,SSB,Settlement,None,"alter, caustic, sparrow",None,7,1,8,"September 02, 2025"
15591,E-District,ROCKHARDRHINOS,Resort,None,"alter, bangalore, caustic",None,4,3,7,"September 02, 2025"
15591,E-District,FRANGO,Street Market,None,"alter, ash, crypto",None,6,1,7,"September 02, 2025"
15591,E-District,LURKERS,City Hall,None,"alter, caustic, crypto",None,2,2,4,"September 02, 2025"
15591,E-District,REDEMPTION,Lotus,None,"alter, bangalore, caustic",None,2,2,4,"September 02, 2025"
15591,E-District,CIMJ2,Boardwalk,None,"caustic, crypto, wraith",None,1,2,3,"September 02, 2025"
15591,E-District,TEAMNAMETBD,Stadium,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15591,E-District,RUNNING LATE,Old Town,None,"alter, caustic, wraith",None,0,1,1,"September 02, 2025"
15591,E-District,SPECTER,Heights,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15591,E-District,STRAIT JEEKED,Humbert Labs,None,"alter, sparrow, wattson",None,0,0,0,"September 02, 2025"
15591,E-District,TWERKAHOLICS,Galleria,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15591,E-District,JUST MET,Electro Dam,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15591,E-District,JHJ,Blossom Drive,None,"alter, caustic, newcastle",None,0,0,0,"September 02, 2025"
15591,E-District,DAYSTAR,Canal Plaza,None,"alter, caustic, gibraltar",None,0,0,0,"September 02, 2025"
15591,E-District,TEAMNAMETBD,Settlement,None,"alter, bangalore, caustic",None,11,12,23,"September 02, 2025"
15591,E-District,STRAIT JEEKED,Neon Square,None,"alter, ash, bangalore",None,13,2,15,"September 02, 2025"
15591,E-District,RUNNING LATE,Electro Dam,None,"alter, caustic, wraith",None,5,9,14,"September 02, 2025"
15591,E-District,KSO,Lotus,None,"alter, caustic, crypto",None,6,7,13,"September 02, 2025"
15591,E-District,CIMJ,Energy Bank,None,"alter, bangalore, caustic",None,6,4,10,"September 02, 2025"
15591,E-District,REDEMPTION,Galleria,None,"alter, bangalore, caustic",None,6,3,9,"September 02, 2025"
15591,E-District,CONSCIOUS,Street Market,None,"ash, caustic, crypto",None,3,5,8,"September 02, 2025"
15591,E-District,FRANGO,Humbert Labs,None,"alter, ash, crypto",None,5,1,6,"September 02, 2025"
15591,E-District,SSB,Boardwalk,None,"alter, caustic, sparrow",None,1,3,4,"September 02, 2025"
15591,E-District,STORMTROOPERS,Vibe Isle,None,"alter, caustic, gibraltar",None,2,2,4,"September 02, 2025"
15591,E-District,SPECTER,Draft Point,None,"alter, bangalore, caustic",None,3,1,4,"September 02, 2025"
15591,E-District,ROCKHARDRHINOS,Viaduct,None,"alter, bangalore, caustic",None,0,2,2,"September 02, 2025"
15591,E-District,TRIAL,Heights,None,"ash, caustic, newcastle",None,1,1,2,"September 02, 2025"
15591,E-District,JUST MET,Stadium,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15591,E-District,CIMJ2,Old Town,None,"caustic, crypto, wraith",None,0,1,1,"September 02, 2025"
15591,E-District,JHJ,Canal Plaza,None,"alter, caustic, newcastle",None,1,0,1,"September 02, 2025"
15591,E-District,DAYSTAR,Blossom Drive,None,"alter, caustic, gibraltar",None,1,0,1,"September 02, 2025"
15591,E-District,HAKIKIMORI,Shipyard Arcade,None,"alter, caustic, gibraltar",None,0,0,0,"September 02, 2025"
15591,E-District,LURKERS,City Hall,None,"alter, caustic, crypto",None,0,0,0,"September 02, 2025"
15591,E-District,TWERKAHOLICS,Resort,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15591,Worlds Edge,DAYSTAR,Staging,None,"alter, caustic, gibraltar",None,13,9,22,"September 02, 2025"
15591,Worlds Edge,STORMTROOPERS,Lava Syphon,None,"alter, caustic, gibraltar",None,6,12,18,"September 02, 2025"
15591,Worlds Edge,JHJ,Geyser,None,"alter, caustic, newcastle",None,7,5,12,"September 02, 2025"
15591,Worlds Edge,TEAMNAMETBD,Big Maude,None,"alter, bangalore, caustic",None,4,7,11,"September 02, 2025"
15591,Worlds Edge,STRAIT JEEKED,Countdown,None,"alter, ash, bangalore",None,7,3,10,"September 02, 2025"
15591,Worlds Edge,HAKIKIMORI,Thermal Station,None,"bangalore, caustic, sparrow",None,6,1,7,"September 02, 2025"
15591,Worlds Edge,KSO,Survey Camp,None,"ash, caustic, crypto",None,2,4,6,"September 02, 2025"
15591,Worlds Edge,LURKERS,Skyhook West,None,"alter, caustic, crypto",None,4,2,6,"September 02, 2025"
15591,Worlds Edge,RUNNING LATE,Epicenter,None,"alter, caustic, wraith",None,3,2,5,"September 02, 2025"
15591,Worlds Edge,SPECTER,Monument,None,"ash, bangalore, caustic",None,1,3,4,"September 02, 2025"
15591,Worlds Edge,FRANGO,Climatizer,None,"alter, ash, crypto",None,2,2,4,"September 02, 2025"
15591,Worlds Edge,CONSCIOUS,Overlook,None,"ash, caustic, crypto",None,1,1,2,"September 02, 2025"
15591,Worlds Edge,TRIAL,Lava Fissure,None,"ash, caustic, newcastle",None,1,1,2,"September 02, 2025"
15591,Worlds Edge,CIMJ2,Landslide,None,"ash, caustic, crypto",None,2,0,2,"September 02, 2025"
15591,Worlds Edge,TWERKAHOLICS,Stacks,None,"alter, ash, caustic",None,0,1,1,"September 02, 2025"
15591,Worlds Edge,JUST MET,Tree,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15591,Worlds Edge,REDEMPTION,Harvester,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15591,Worlds Edge,SSB,Dome,None,"bangalore, caustic, sparrow",None,1,0,1,"September 02, 2025"
15591,Worlds Edge,CIMJ,Fragment,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15591,Worlds Edge,ROCKHARDRHINOS,Mirage,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15591,Worlds Edge,DAYSTAR,Launch Site,None,"alter, caustic, gibraltar",None,15,12,27,"September 02, 2025"
15591,Worlds Edge,TEAMNAMETBD,Skyhook West,None,"alter, bangalore, caustic",None,8,9,17,"September 02, 2025"
15591,Worlds Edge,JHJ,Monument,None,"alter, caustic, newcastle",None,8,7,15,"September 02, 2025"
